CacheSize,BlockSize,Associativity,WriteAlloc,WritePolicy,Replacement,LoadMisses,StoreMisses,TotalCycles,Command
4096,8,4,write-allocate,write-through,fifo,4689,27423,23475483,./csim 4096 8 4 write-allocate write-through fifo < gcc.trace
256,2,16,no-write-allocate,write-through,lru,8138,33545,23485938,./csim 256 2 16 no-write-allocate write-through lru < gcc.trace
512,32,4,write-allocate,write-through,lru,4852,27410,23490483,./csim 512 32 4 write-allocate write-through lru < gcc.trace
256,64,4,write-allocate,write-through,lru,4852,27412,23490683,./csim 256 64 4 write-allocate write-through lru < gcc.trace
1024,16,4,write-allocate,write-through,lru,4854,27415,23491183,./csim 1024 16 4 write-allocate write-through lru < gcc.trace
2048,8,4,write-allocate,write-through,lru,4867,27418,23492783,./csim 2048 8 4 write-allocate write-through lru < gcc.trace
4096,4,4,write-allocate,write-through,lru,4888,27418,23494883,./csim 4096 4 4 write-allocate write-through lru < gcc.trace
128,4,16,no-write-allocate,write-through,fifo,8187,34321,23504762,./csim 128 4 16 no-write-allocate write-through fifo < gcc.trace
512,32,4,write-allocate,write-through,fifo,5034,27491,23516783,./csim 512 32 4 write-allocate write-through fifo < gcc.trace
256,64,4,write-allocate,write-through,fifo,5024,27502,23516883,./csim 256 64 4 write-allocate write-through fifo < gcc.trace
1024,16,4,write-allocate,write-through,fifo,5036,27513,23519183,./csim 1024 16 4 write-allocate write-through fifo < gcc.trace
32,2,4,write-allocate,write-back,fifo,86874,60971,23520083,./csim 32 2 4 write-allocate write-back fifo < gcc.trace
256,32,4,write-allocate,write-through,lru,5086,27480,23520883,./csim 256 32 4 write-allocate write-through lru < gcc.trace
2048,8,4,write-allocate,write-through,fifo,5047,27525,23521483,./csim 2048 8 4 write-allocate write-through fifo < gcc.trace
512,16,4,write-allocate,write-through,lru,5099,27480,23522183,./csim 512 16 4 write-allocate write-through lru < gcc.trace
4096,4,4,write-allocate,write-through,fifo,5080,27524,23524683,./csim 4096 4 4 write-allocate write-through fifo < gcc.trace
1024,8,4,write-allocate,write-through,lru,5143,27488,23527383,./csim 1024 8 4 write-allocate write-through lru < gcc.trace
2048,4,4,write-allocate,write-through,lru,5184,27557,23538383,./csim 2048 4 4 write-allocate write-through lru < gcc.trace
256,4,32,no-write-allocate,write-through,lru,4133,28128,23542555,./csim 256 4 32 no-write-allocate write-through lru < gcc.trace
1024,2,32,no-write-allocate,write-through,fifo,4136,27881,23545202,./csim 1024 2 32 no-write-allocate write-through fifo < gcc.trace
4096,2,4,write-allocate,write-through,lru,5275,27591,23550883,./csim 4096 2 4 write-allocate write-through lru < gcc.trace
64,4,8,no-write-allocate,write-through,fifo,16651,42757,23551726,./csim 64 4 8 no-write-allocate write-through fifo < gcc.trace
256,32,4,write-allocate,write-through,fifo,5456,27641,23573983,./csim 256 32 4 write-allocate write-through fifo < gcc.trace
512,16,4,write-allocate,write-through,fifo,5461,27640,23574383,./csim 512 16 4 write-allocate write-through fifo < gcc.trace
1024,8,4,write-allocate,write-through,fifo,5499,27657,23579883,./csim 1024 8 4 write-allocate write-through fifo < gcc.trace
128,32,4,write-allocate,write-through,lru,5434,27784,23586083,./csim 128 32 4 write-allocate write-through lru < gcc.trace
256,16,4,write-allocate,write-through,lru,5468,27775,23588583,./csim 256 16 4 write-allocate write-through lru < gcc.trace
512,8,4,write-allocate,write-through,lru,5487,27767,23589683,./csim 512 8 4 write-allocate write-through lru < gcc.trace
2048,4,4,write-allocate,write-through,fifo,5560,27739,23594183,./csim 2048 4 4 write-allocate write-through fifo < gcc.trace
1024,4,4,write-allocate,write-through,lru,5577,27814,23603383,./csim 1024 4 4 write-allocate write-through lru < gcc.trace
4096,2,4,write-allocate,write-through,fifo,5658,27767,23606783,./csim 4096 2 4 write-allocate write-through fifo < gcc.trace
512,2,32,no-write-allocate,write-through,lru,4246,27996,23633087,./csim 512 2 32 no-write-allocate write-through lru < gcc.trace
2048,2,4,write-allocate,write-through,lru,5871,27971,23648483,./csim 2048 2 4 write-allocate write-through lru < gcc.trace
128,16,4,write-allocate,write-through,lru,6168,28034,23684483,./csim 128 16 4 write-allocate write-through lru < gcc.trace
128,32,4,write-allocate,write-through,fifo,6147,28084,23687383,./csim 128 32 4 write-allocate write-through fifo < gcc.trace
256,16,4,write-allocate,write-through,fifo,6166,28098,23690683,./csim 256 16 4 write-allocate write-through fifo < gcc.trace
256,8,4,write-allocate,write-through,lru,6225,28043,23691083,./csim 256 8 4 write-allocate write-through lru < gcc.trace
512,8,4,write-allocate,write-through,fifo,6219,28101,23696283,./csim 512 8 4 write-allocate write-through fifo < gcc.trace
1024,4,4,write-allocate,write-through,fifo,6291,28136,23706983,./csim 1024 4 4 write-allocate write-through fifo < gcc.trace
512,4,4,write-allocate,write-through,lru,6395,28092,23712983,./csim 512 4 4 write-allocate write-through lru < gcc.trace
2048,2,4,write-allocate,write-through,fifo,6512,28291,23744583,./csim 2048 2 4 write-allocate write-through fifo < gcc.trace
256,4,32,no-write-allocate,write-through,fifo,4428,28532,23778151,./csim 256 4 32 no-write-allocate write-through fifo < gcc.trace
256,2,16,no-write-allocate,write-through,fifo,8877,34608,23780475,./csim 256 2 16 no-write-allocate write-through fifo < gcc.trace
4096,1,32,no-write-allocate,write-through,fifo,4443,28050,23790633,./csim 4096 1 32 no-write-allocate write-through fifo < gcc.trace
4096,1,32,no-write-allocate,write-through,lru,4443,28050,23790633,./csim 4096 1 32 no-write-allocate write-through lru < gcc.trace
1024,2,4,write-allocate,write-through,lru,7044,28385,23807183,./csim 1024 2 4 write-allocate write-through lru < gcc.trace
128,4,32,no-write-allocate,write-through,lru,4517,28332,23849551,./csim 128 4 32 no-write-allocate write-through lru < gcc.trace
512,2,32,no-write-allocate,write-through,fifo,4522,28848,23853035,./csim 512 2 32 no-write-allocate write-through fifo < gcc.trace
128,16,4,write-allocate,write-through,fifo,7362,28590,23859483,./csim 128 16 4 write-allocate write-through fifo < gcc.trace
1024,1,16,no-write-allocate,write-through,fifo,9089,34905,23864978,./csim 1024 1 16 no-write-allocate write-through fifo < gcc.trace
1024,1,16,no-write-allocate,write-through,lru,9089,34905,23864978,./csim 1024 1 16 no-write-allocate write-through lru < gcc.trace
256,8,4,write-allocate,write-through,fifo,7402,28632,23867683,./csim 256 8 4 write-allocate write-through fifo < gcc.trace
64,4,16,no-write-allocate,write-through,lru,9124,34019,23879864,./csim 64 4 16 no-write-allocate write-through lru < gcc.trace
512,4,4,write-allocate,write-through,fifo,7530,28667,23883983,./csim 512 4 4 write-allocate write-through fifo < gcc.trace
64,1,4,write-allocate,write-back,fifo,96666,57592,23913883,./csim 64 1 4 write-allocate write-back fifo < gcc.trace
64,1,4,write-allocate,write-back,lru,96666,57592,23913883,./csim 64 1 4 write-allocate write-back lru < gcc.trace
64,16,4,write-allocate,write-through,lru,7840,28725,23920783,./csim 64 16 4 write-allocate write-through lru < gcc.trace
128,8,4,write-allocate,write-through,lru,7836,28729,23920783,./csim 128 8 4 write-allocate write-through lru < gcc.trace
4096,1,4,write-allocate,write-through,fifo,7862,28719,23922383,./csim 4096 1 4 write-allocate write-through fifo < gcc.trace
4096,1,4,write-allocate,write-through,lru,7862,28719,23922383,./csim 4096 1 4 write-allocate write-through lru < gcc.trace
32,4,4,no-write-allocate,write-through,lru,37094,49532,23924151,./csim 32 4 4 no-write-allocate write-through lru < gcc.trace
256,4,4,write-allocate,write-through,lru,7950,28798,23939083,./csim 256 4 4 write-allocate write-through lru < gcc.trace
1024,2,4,write-allocate,write-through,fifo,7995,28916,23955383,./csim 1024 2 4 write-allocate write-through fifo < gcc.trace
512,1,4,no-write-allocate,write-through,fifo,38472,48428,24063055,./csim 512 1 4 no-write-allocate write-through fifo < gcc.trace
512,1,4,no-write-allocate,write-through,lru,38472,48428,24063055,./csim 512 1 4 no-write-allocate write-through lru < gcc.trace
512,2,4,write-allocate,write-through,lru,9445,29231,24131883,./csim 512 2 4 write-allocate write-through lru < gcc.trace
256,2,32,no-write-allocate,write-through,lru,4893,28574,24150109,./csim 256 2 32 no-write-allocate write-through lru < gcc.trace
2048,1,32,no-write-allocate,write-through,fifo,4913,28186,24166497,./csim 2048 1 32 no-write-allocate write-through fifo < gcc.trace
2048,1,32,no-write-allocate,write-through,lru,4913,28186,24166497,./csim 2048 1 32 no-write-allocate write-through lru < gcc.trace
128,8,4,write-allocate,write-through,fifo,9784,29641,24206783,./csim 128 8 4 write-allocate write-through fifo < gcc.trace
64,16,4,write-allocate,write-through,fifo,9809,29674,24212583,./csim 64 16 4 write-allocate write-through fifo < gcc.trace
64,8,4,write-allocate,write-through,lru,9806,29723,24217183,./csim 64 8 4 write-allocate write-through lru < gcc.trace
256,4,4,write-allocate,write-through,fifo,9994,29778,24241483,./csim 256 4 4 write-allocate write-through fifo < gcc.trace
128,4,32,no-write-allocate,write-through,fifo,5103,28660,24318023,./csim 128 4 32 no-write-allocate write-through fifo < gcc.trace
128,4,4,write-allocate,write-through,lru,10766,29976,24338483,./csim 128 4 4 write-allocate write-through lru < gcc.trace
512,2,4,write-allocate,write-through,fifo,10893,29996,24353183,./csim 512 2 4 write-allocate write-through fifo < gcc.trace
32,4,8,no-write-allocate,write-through,lru,20943,42786,24410097,./csim 32 4 8 no-write-allocate write-through lru < gcc.trace
128,2,8,no-write-allocate,write-through,lru,21074,41883,24437200,./csim 128 2 8 no-write-allocate write-through lru < gcc.trace
512,64,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 512 64 8 write-allocate write-through lru < gcc.trace
1024,64,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 1024 64 8 write-allocate write-through fifo < gcc.trace
1024,64,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 1024 64 8 write-allocate write-through lru < gcc.trace
1024,128,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 1024 128 8 write-allocate write-through fifo < gcc.trace
1024,128,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 1024 128 8 write-allocate write-through lru < gcc.trace
2048,32,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 2048 32 8 write-allocate write-through fifo < gcc.trace
2048,32,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 2048 32 8 write-allocate write-through lru < gcc.trace
2048,64,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 2048 64 8 write-allocate write-through fifo < gcc.trace
2048,64,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 2048 64 8 write-allocate write-through lru < gcc.trace
2048,128,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 2048 128 8 write-allocate write-through fifo < gcc.trace
2048,128,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 2048 128 8 write-allocate write-through lru < gcc.trace
2048,256,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 2048 256 8 write-allocate write-through fifo < gcc.trace
2048,256,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 2048 256 8 write-allocate write-through lru < gcc.trace
4096,32,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 4096 32 8 write-allocate write-through fifo < gcc.trace
4096,32,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 4096 32 8 write-allocate write-through lru < gcc.trace
4096,64,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 4096 64 8 write-allocate write-through fifo < gcc.trace
4096,64,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 4096 64 8 write-allocate write-through lru < gcc.trace
4096,128,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 4096 128 8 write-allocate write-through fifo < gcc.trace
4096,128,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 4096 128 8 write-allocate write-through lru < gcc.trace
4096,256,8,write-allocate,write-through,fifo,3626,17375,24464483,./csim 4096 256 8 write-allocate write-through fifo < gcc.trace
4096,256,8,write-allocate,write-through,lru,3626,17375,24464483,./csim 4096 256 8 write-allocate write-through lru < gcc.trace
512,64,8,write-allocate,write-through,fifo,3628,17376,24465083,./csim 512 64 8 write-allocate write-through fifo < gcc.trace
1024,32,8,write-allocate,write-through,lru,3628,17376,24465083,./csim 1024 32 8 write-allocate write-through lru < gcc.trace
4096,16,8,write-allocate,write-through,lru,3627,17377,24465083,./csim 4096 16 8 write-allocate write-through lru < gcc.trace
4096,16,8,write-allocate,write-through,fifo,3627,17378,24465283,./csim 4096 16 8 write-allocate write-through fifo < gcc.trace
1024,32,8,write-allocate,write-through,fifo,3628,17378,24465483,./csim 1024 32 8 write-allocate write-through fifo < gcc.trace
2048,16,8,write-allocate,write-through,fifo,3628,17378,24465483,./csim 2048 16 8 write-allocate write-through fifo < gcc.trace
2048,16,8,write-allocate,write-through,lru,3627,17379,24465483,./csim 2048 16 8 write-allocate write-through lru < gcc.trace
4096,8,8,write-allocate,write-through,lru,3627,17379,24465483,./csim 4096 8 8 write-allocate write-through lru < gcc.trace
4096,8,8,write-allocate,write-through,fifo,3630,17379,24466083,./csim 4096 8 8 write-allocate write-through fifo < gcc.trace
2048,1,4,write-allocate,write-through,fifo,11943,30184,24476983,./csim 2048 1 4 write-allocate write-through fifo < gcc.trace
2048,1,4,write-allocate,write-through,lru,11943,30184,24476983,./csim 2048 1 4 write-allocate write-through lru < gcc.trace
512,32,8,write-allocate,write-through,lru,3714,17390,24485083,./csim 512 32 8 write-allocate write-through lru < gcc.trace
1024,16,8,write-allocate,write-through,lru,3740,17392,24490683,./csim 1024 16 8 write-allocate write-through lru < gcc.trace
2048,8,8,write-allocate,write-through,lru,3742,17390,24490683,./csim 2048 8 8 write-allocate write-through lru < gcc.trace
4096,4,8,write-allocate,write-through,lru,3792,17400,24502683,./csim 4096 4 8 write-allocate write-through lru < gcc.trace
256,2,32,no-write-allocate,write-through,fifo,5335,29580,24502703,./csim 256 2 32 no-write-allocate write-through fifo < gcc.trace
512,32,8,write-allocate,write-through,fifo,3865,17439,24525083,./csim 512 32 8 write-allocate write-through fifo < gcc.trace
1024,16,8,write-allocate,write-through,fifo,3892,17457,24534083,./csim 1024 16 8 write-allocate write-through fifo < gcc.trace
2048,8,8,write-allocate,write-through,fifo,3908,17447,24535283,./csim 2048 8 8 write-allocate write-through fifo < gcc.trace
4096,4,8,write-allocate,write-through,fifo,3947,17444,24542483,./csim 4096 4 8 write-allocate write-through fifo < gcc.trace
256,32,8,write-allocate,write-through,lru,4037,17432,24558083,./csim 256 32 8 write-allocate write-through lru < gcc.trace
512,16,8,write-allocate,write-through,lru,4048,17440,24561883,./csim 512 16 8 write-allocate write-through lru < gcc.trace
1024,8,8,write-allocate,write-through,lru,4056,17443,24564083,./csim 1024 8 8 write-allocate write-through lru < gcc.trace
2048,4,8,write-allocate,write-through,lru,4078,17443,24568483,./csim 2048 4 8 write-allocate write-through lru < gcc.trace
64,2,4,no-write-allocate,write-through,lru,43592,50094,24573389,./csim 64 2 4 no-write-allocate write-through lru < gcc.trace
4096,2,8,write-allocate,write-through,lru,4159,17464,24588883,./csim 4096 2 8 write-allocate write-through lru < gcc.trace
64,4,16,no-write-allocate,write-through,fifo,10939,37209,24602674,./csim 64 4 16 no-write-allocate write-through fifo < gcc.trace
256,32,8,write-allocate,write-through,fifo,4219,17511,24610283,./csim 256 32 8 write-allocate write-through fifo < gcc.trace
32,4,4,no-write-allocate,write-through,fifo,44011,53436,24611947,./csim 32 4 4 no-write-allocate write-through fifo < gcc.trace
512,16,8,write-allocate,write-through,fifo,4232,17535,24617683,./csim 512 16 8 write-allocate write-through fifo < gcc.trace
1024,8,8,write-allocate,write-through,fifo,4244,17543,24621683,./csim 1024 8 8 write-allocate write-through fifo < gcc.trace
256,16,8,write-allocate,write-through,lru,4304,17504,24625883,./csim 256 16 8 write-allocate write-through lru < gcc.trace
2048,4,8,write-allocate,write-through,fifo,4282,17542,24629083,./csim 2048 4 8 write-allocate write-through fifo < gcc.trace
512,8,8,write-allocate,write-through,lru,4346,17509,24635283,./csim 512 8 8 write-allocate write-through lru < gcc.trace
4096,2,8,write-allocate,write-through,fifo,4363,17560,24648883,./csim 4096 2 8 write-allocate write-through fifo < gcc.trace
1024,4,8,write-allocate,write-through,lru,4393,17577,24658283,./csim 1024 4 8 write-allocate write-through lru < gcc.trace
2048,2,8,write-allocate,write-through,lru,4487,17608,24683283,./csim 2048 2 8 write-allocate write-through lru < gcc.trace
256,16,8,write-allocate,write-through,fifo,4684,17660,24733083,./csim 256 16 8 write-allocate write-through fifo < gcc.trace
512,8,8,write-allocate,write-through,fifo,4722,17672,24743083,./csim 512 8 8 write-allocate write-through fifo < gcc.trace
64,8,4,write-allocate,write-through,fifo,13601,31218,24746183,./csim 64 8 4 write-allocate write-through fifo < gcc.trace
1024,32,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 1024 32 16 write-allocate write-through fifo < gcc.trace
1024,32,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 1024 32 16 write-allocate write-through lru < gcc.trace
1024,64,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 1024 64 16 write-allocate write-through fifo < gcc.trace
1024,64,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 1024 64 16 write-allocate write-through lru < gcc.trace
2048,32,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 2048 32 16 write-allocate write-through fifo < gcc.trace
2048,32,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 2048 32 16 write-allocate write-through lru < gcc.trace
2048,64,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 2048 64 16 write-allocate write-through fifo < gcc.trace
2048,64,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 2048 64 16 write-allocate write-through lru < gcc.trace
2048,128,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 2048 128 16 write-allocate write-through fifo < gcc.trace
2048,128,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 2048 128 16 write-allocate write-through lru < gcc.trace
4096,32,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 4096 32 16 write-allocate write-through fifo < gcc.trace
4096,32,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 4096 32 16 write-allocate write-through lru < gcc.trace
4096,64,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 4096 64 16 write-allocate write-through fifo < gcc.trace
4096,64,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 4096 64 16 write-allocate write-through lru < gcc.trace
4096,128,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 4096 128 16 write-allocate write-through fifo < gcc.trace
4096,128,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 4096 128 16 write-allocate write-through lru < gcc.trace
4096,256,16,write-allocate,write-through,fifo,2342,8869,24748683,./csim 4096 256 16 write-allocate write-through fifo < gcc.trace
4096,256,16,write-allocate,write-through,lru,2342,8869,24748683,./csim 4096 256 16 write-allocate write-through lru < gcc.trace
512,32,16,write-allocate,write-through,lru,2342,8870,24749083,./csim 512 32 16 write-allocate write-through lru < gcc.trace
4096,16,16,write-allocate,write-through,lru,2343,8869,24749083,./csim 4096 16 16 write-allocate write-through lru < gcc.trace
2048,16,16,write-allocate,write-through,lru,2343,8871,24749883,./csim 2048 16 16 write-allocate write-through lru < gcc.trace
2048,16,16,write-allocate,write-through,fifo,2343,8872,24750283,./csim 2048 16 16 write-allocate write-through fifo < gcc.trace
4096,16,16,write-allocate,write-through,fifo,2343,8872,24750283,./csim 4096 16 16 write-allocate write-through fifo < gcc.trace
512,32,16,write-allocate,write-through,fifo,2344,8872,24750683,./csim 512 32 16 write-allocate write-through fifo < gcc.trace
1024,16,16,write-allocate,write-through,lru,2343,8873,24750683,./csim 1024 16 16 write-allocate write-through lru < gcc.trace
4096,8,16,write-allocate,write-through,fifo,2343,8873,24750683,./csim 4096 8 16 write-allocate write-through fifo < gcc.trace
4096,8,16,write-allocate,write-through,lru,2343,8873,24750683,./csim 4096 8 16 write-allocate write-through lru < gcc.trace
1024,16,16,write-allocate,write-through,fifo,2345,8873,24751483,./csim 1024 16 16 write-allocate write-through fifo < gcc.trace
2048,8,16,write-allocate,write-through,lru,2343,8875,24751483,./csim 2048 8 16 write-allocate write-through lru < gcc.trace
2048,8,16,write-allocate,write-through,fifo,2349,8875,24753883,./csim 2048 8 16 write-allocate write-through fifo < gcc.trace
128,16,8,write-allocate,write-through,lru,4691,17787,24759883,./csim 128 16 8 write-allocate write-through lru < gcc.trace
4096,4,16,write-allocate,write-through,lru,2362,8878,24760283,./csim 4096 4 16 write-allocate write-through lru < gcc.trace
256,8,8,write-allocate,write-through,lru,4713,17777,24762283,./csim 256 8 8 write-allocate write-through lru < gcc.trace
512,1,8,no-write-allocate,write-through,fifo,22703,41084,24763799,./csim 512 1 8 no-write-allocate write-through fifo < gcc.trace
512,1,8,no-write-allocate,write-through,lru,22703,41084,24763799,./csim 512 1 8 no-write-allocate write-through lru < gcc.trace
4096,4,16,write-allocate,write-through,fifo,2386,8880,24770683,./csim 4096 4 16 write-allocate write-through fifo < gcc.trace
1024,4,8,write-allocate,write-through,fifo,4781,17760,24772483,./csim 1024 4 8 write-allocate write-through fifo < gcc.trace
512,4,8,write-allocate,write-through,lru,4807,17828,24791283,./csim 512 4 8 write-allocate write-through lru < gcc.trace
512,16,16,write-allocate,write-through,lru,2439,8883,24793083,./csim 512 16 16 write-allocate write-through lru < gcc.trace
1024,8,16,write-allocate,write-through,lru,2442,8883,24794283,./csim 1024 8 16 write-allocate write-through lru < gcc.trace
2048,2,8,write-allocate,write-through,fifo,4878,17785,24796883,./csim 2048 2 8 write-allocate write-through fifo < gcc.trace
2048,4,16,write-allocate,write-through,lru,2482,8891,24813483,./csim 2048 4 16 write-allocate write-through lru < gcc.trace
128,2,8,no-write-allocate,write-through,fifo,23017,43920,24823763,./csim 128 2 8 no-write-allocate write-through fifo < gcc.trace
128,4,4,write-allocate,write-through,fifo,14281,31381,24830483,./csim 128 4 4 write-allocate write-through fifo < gcc.trace
4096,2,16,write-allocate,write-through,lru,2572,8915,24859083,./csim 4096 2 16 write-allocate write-through lru < gcc.trace
1024,8,16,write-allocate,write-through,fifo,2570,8920,24860283,./csim 1024 8 16 write-allocate write-through fifo < gcc.trace
512,16,16,write-allocate,write-through,fifo,2567,8924,24860683,./csim 512 16 16 write-allocate write-through fifo < gcc.trace
2048,4,16,write-allocate,write-through,fifo,2603,8919,24873083,./csim 2048 4 16 write-allocate write-through fifo < gcc.trace
1024,2,8,write-allocate,write-through,lru,5108,17985,24882883,./csim 1024 2 8 write-allocate write-through lru < gcc.trace
256,16,16,write-allocate,write-through,lru,2649,8921,24892283,./csim 256 16 16 write-allocate write-through lru < gcc.trace
512,8,16,write-allocate,write-through,lru,2660,8923,24897483,./csim 512 8 16 write-allocate write-through lru < gcc.trace
4096,2,16,write-allocate,write-through,fifo,2666,8934,24904283,./csim 4096 2 16 write-allocate write-through fifo < gcc.trace
1024,4,16,write-allocate,write-through,lru,2692,8925,24911083,./csim 1024 4 16 write-allocate write-through lru < gcc.trace
2048,2,16,write-allocate,write-through,lru,2763,8948,24948683,./csim 2048 2 16 write-allocate write-through lru < gcc.trace
128,8,8,write-allocate,write-through,lru,5447,18067,24967083,./csim 128 8 8 write-allocate write-through lru < gcc.trace
128,16,8,write-allocate,write-through,fifo,5415,18123,24971883,./csim 128 16 8 write-allocate write-through fifo < gcc.trace
256,8,8,write-allocate,write-through,fifo,5468,18117,24981283,./csim 256 8 8 write-allocate write-through fifo < gcc.trace
256,16,16,write-allocate,write-through,fifo,2815,8978,24981483,./csim 256 16 16 write-allocate write-through fifo < gcc.trace
512,8,16,write-allocate,write-through,fifo,2843,8979,24993083,./csim 512 8 16 write-allocate write-through fifo < gcc.trace
512,4,8,write-allocate,write-through,fifo,5535,18159,25003083,./csim 512 4 8 write-allocate write-through fifo < gcc.trace
1024,4,16,write-allocate,write-through,fifo,2863,8987,25004283,./csim 1024 4 16 write-allocate write-through fifo < gcc.trace
256,4,8,write-allocate,write-through,lru,5611,18112,25008883,./csim 256 4 8 write-allocate write-through lru < gcc.trace
64,2,4,no-write-allocate,write-through,fifo,47998,52728,25011355,./csim 64 2 4 no-write-allocate write-through fifo < gcc.trace
256,8,16,write-allocate,write-through,lru,2936,8973,25027883,./csim 256 8 16 write-allocate write-through lru < gcc.trace
1024,1,32,no-write-allocate,write-through,fifo,6000,29255,25035028,./csim 1024 1 32 no-write-allocate write-through fifo < gcc.trace
1024,1,32,no-write-allocate,write-through,lru,6000,29255,25035028,./csim 1024 1 32 no-write-allocate write-through lru < gcc.trace
2048,2,16,write-allocate,write-through,fifo,2927,9001,25035483,./csim 2048 2 16 write-allocate write-through fifo < gcc.trace
128,2,16,no-write-allocate,write-through,lru,12023,34701,25038782,./csim 128 2 16 no-write-allocate write-through lru < gcc.trace
4096,1,8,write-allocate,write-through,fifo,5827,18102,25050083,./csim 4096 1 8 write-allocate write-through fifo < gcc.trace
4096,1,8,write-allocate,write-through,lru,5827,18102,25050083,./csim 4096 1 8 write-allocate write-through lru < gcc.trace
512,4,16,write-allocate,write-through,lru,2986,9018,25065883,./csim 512 4 16 write-allocate write-through lru < gcc.trace
1024,2,8,write-allocate,write-through,fifo,5744,18304,25073883,./csim 1024 2 8 write-allocate write-through fifo < gcc.trace
1024,32,32,write-allocate,write-through,fifo,1503,4531,25091483,./csim 1024 32 32 write-allocate write-through fifo < gcc.trace
1024,32,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 1024 32 32 write-allocate write-through lru < gcc.trace
2048,32,32,write-allocate,write-through,fifo,1503,4531,25091483,./csim 2048 32 32 write-allocate write-through fifo < gcc.trace
2048,32,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 2048 32 32 write-allocate write-through lru < gcc.trace
2048,64,32,write-allocate,write-through,fifo,1503,4531,25091483,./csim 2048 64 32 write-allocate write-through fifo < gcc.trace
2048,64,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 2048 64 32 write-allocate write-through lru < gcc.trace
4096,16,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 4096 16 32 write-allocate write-through lru < gcc.trace
4096,32,32,write-allocate,write-through,fifo,1503,4531,25091483,./csim 4096 32 32 write-allocate write-through fifo < gcc.trace
4096,32,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 4096 32 32 write-allocate write-through lru < gcc.trace
4096,64,32,write-allocate,write-through,fifo,1503,4531,25091483,./csim 4096 64 32 write-allocate write-through fifo < gcc.trace
4096,64,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 4096 64 32 write-allocate write-through lru < gcc.trace
4096,128,32,write-allocate,write-through,fifo,1503,4531,25091483,./csim 4096 128 32 write-allocate write-through fifo < gcc.trace
4096,128,32,write-allocate,write-through,lru,1503,4531,25091483,./csim 4096 128 32 write-allocate write-through lru < gcc.trace
2048,16,32,write-allocate,write-through,lru,1504,4531,25092283,./csim 2048 16 32 write-allocate write-through lru < gcc.trace
4096,16,32,write-allocate,write-through,fifo,1504,4532,25093083,./csim 4096 16 32 write-allocate write-through fifo < gcc.trace
1024,16,32,write-allocate,write-through,lru,1505,4532,25093883,./csim 1024 16 32 write-allocate write-through lru < gcc.trace
1024,16,32,write-allocate,write-through,fifo,1506,4533,25095483,./csim 1024 16 32 write-allocate write-through fifo < gcc.trace
2048,8,32,write-allocate,write-through,lru,1505,4534,25095483,./csim 2048 8 32 write-allocate write-through lru < gcc.trace
2048,16,32,write-allocate,write-through,fifo,1506,4533,25095483,./csim 2048 16 32 write-allocate write-through fifo < gcc.trace
4096,8,32,write-allocate,write-through,lru,1505,4534,25095483,./csim 4096 8 32 write-allocate write-through lru < gcc.trace
512,16,32,write-allocate,write-through,lru,1507,4534,25097083,./csim 512 16 32 write-allocate write-through lru < gcc.trace
4096,4,32,write-allocate,write-through,lru,1507,4534,25097083,./csim 4096 4 32 write-allocate write-through lru < gcc.trace
